,Date Created,Tweet ID,Content,Username,Nr. Likes,Lang,Tweet Source,Replies,Mentions,outlinks
10,2023-05-28 21:48:29+00:00,1662938922689650692,"II ""mito"" di ChatGPT e la disumanizzazione dei contenuti
#redhotcyber
#informationsecurity
#ethicalhacking
#dataprotection #hacking
#cybersecurity #cybercrime
#cybersecurityawareness
#cybersecuritytraining
#cybersecuritynews #privacy
#infosecurity https://t.co/ZlIJgjXY2Z",BombalHacks,0,it,,0,,[]
11,2023-05-28 21:37:48+00:00,1662936235176783877,"Ho insegnato qualcosa a chatGPT...
... quello che mi aveva insegnato il prof di matematica alle scuole medie. https://t.co/jyXlxYlU1H",IaccarinoPiero,0,it,,0,,[]
12,2023-05-28 21:36:29+00:00,1662935901331238916,"@assurdistan @ninabecks1 È tipo il peggior romanzo fantasy di sempre, pare scritto con ChatGPT",fattoputiniano,1,it,,0,"[User(username='assurdistan', id=1093897197668712449, displayname='Assurdistan del Nord 🇺🇦🎖🇪🇺🖖🌻', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ninabecks1', id=1220792838, displayname='Ninabecks #iostoconRenzi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
13,2023-05-28 21:28:03+00:00,1662933780842119171,"@Giulia_B I ragazzi a scuola dovrebbero fare:
teoria del calcio;
storia del Made in Italia;
cultura del lavoro; 
#ChatGPT.
Praticamente qualunque cosa tranne che studiare.",FraLauricella,2,it,,0,"[User(username='Giulia_B', id=8339422, displayname='Giulia Blasi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
14,2023-05-28 21:06:52+00:00,1662928447998504962,ChatGPT non avrebbe saputo fare meglio. https://t.co/eNO1aZPVAz,EsteriLega,9,it,,1,,[]
15,2023-05-28 21:03:49+00:00,1662927682563108875,"#ChatGPT: Scopri come condividere le conversazioni con tutti con il nuovo aggiornamento #openai. #Gpt #chatgptrilascialink #linkcondivisibili

https://t.co/1ChxHrTosx https://t.co/IClXK8OWNX",MPinolo57,0,it,,0,,['https://www.tecnoverso.it/intelligenza-artificiale/chatgpt-rilascia-i-link-condivisibili-a-tutti/']
16,2023-05-28 21:01:02+00:00,1662926979471998976,@tankerenemytv La tua fonte è chat gpt? Sai chi stabilisce la quota? La torre di controllo di pertinenza in base al traffico previsto in zona.,Tacodrillo,0,it,,0,"[User(username='tankerenemytv', id=1480822636750028802, displayname='TERRA (Tanker Enemy Channel)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
17,2023-05-28 20:54:46+00:00,1662925403298693125,@ricpuglisi @MarilenaFalcon4 É il momento di far scoprire a ChatGPT I temutissimi PDF. 🥰🥰🥰,fillycarre,1,it,,0,"[User(username='ricpuglisi', id=225168723, displayname='Riccardo Puglisi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MarilenaFalcon4', id=1338472970361200640, displayname='Marilena', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
18,2023-05-28 20:52:29+00:00,1662924829891100674,"#ChatGPT non ha nulla di intelligente , restituisce risposte ""probabilmente"" plausibili, ma tutt'altro che giuste. Il pericolo non viene dalla #AI , in senso stretto, ma dall'uso acritico e furbesco che molti ne faranno... #ArtificialIntelligence #LLM https://t.co/U1ksORQVZM",fabio_sona,0,it,,0,,['https://www.corriere.it/esteri/23_maggio_28/avvocato-aula-new-york-chatgpt-che-si-sbaglia-cita-sentenze-fasulle-e2d8ad88-fd80-11ed-8aba-45a422ecf4be.shtml']
19,2023-05-28 20:50:50+00:00,1662924414361432070,"""Mi dica Si calmi"" in versione #ChatGPT https://t.co/0Kpqcq0oXU",ricpuglisi,56,it,,4,,[]
20,2023-05-28 20:46:49+00:00,1662923401382576130,"Ho insegnato a #ChatGPT a rispondermi ""si calmi"" quando gli dico ""mi dica"".

[HT @MarilenaFalcon4] https://t.co/H6pjWGgkXx",ricpuglisi,156,it,,21,"[User(username='MarilenaFalcon4', id=1338472970361200640, displayname='Marilena', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
21,2023-05-28 20:42:44+00:00,1662922373169913858,@ChatGPTBot puoi predire il futuro mercato della squadra del Napoli,usoChatGPT,0,it,,2,"[User(username='ChatGPTBot', id=1598922281434103808, displayname='ChatGPT ✨', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
22,2023-05-28 20:11:35+00:00,1662914537656406017,"Ho chiesto a #ChatGPT se la goliardia è politically correct.

Mia nonna mi avrebbe risposto in maniera più moderna",ricpuglisi,41,it,,4,,[]
23,2023-05-28 20:05:29+00:00,1662913001546973191,@ricpuglisi 😂c’è da sbudellarsi dalle risate sia per Ifigonia in culide che per ChatGPT.,katia_menditto,2,it,,0,"[User(username='ricpuglisi', id=225168723, displayname='Riccardo Puglisi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
24,2023-05-28 19:57:53+00:00,1662911086582956032,"#ChatGPT è finalmente la svolta che porterà fine al mercato delle vacche nel
#giornalismo, per scrivere cazzate ideologiche nel futuro non servirà più pagare un umano.",UrbanusVIII,2,it,,1,,[]
25,2023-05-28 19:56:19+00:00,1662910694063321088,"…e niente, ho chiesto a #ChatGPT  di crearmi un testo fascista per un comizio e lui mi ha risposto… #fascista #Fascismo https://t.co/DoLMrXBVrh",applexdesign,0,it,,0,,[]
26,2023-05-28 19:53:28+00:00,1662909975490965509,è strano dire grazie a chat gpt,CamiAvons,1,it,,0,,[]
27,2023-05-28 19:53:24+00:00,1662909958298451969,"L’avvocato in aula a New York con ChatGPT, che si sbaglia e cita sentenze fasulle https://t.co/kH9r0iKI3W",Corriere,29,it,,3,,['https://trib.al/PhuIi8s']
28,2023-05-28 19:45:05+00:00,1662907869019111429,"@ricpuglisi La teoria dell'utilità marginale di ChatGPT: ChatGPT sbaglia, @ricpuglisi twetta ed io scopro che esisteva una ""Ifigonia di Culide"".",MATILNINO,4,it,,1,"[User(username='ricpuglisi', id=225168723, displayname='Riccardo Puglisi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ricpuglisi', id=225168723, displayname='Riccardo Puglisi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
29,2023-05-28 19:44:42+00:00,1662907771409375232,"Dai uno sguardo al mio ultimo articolo: Quiet quitting con una fettina di ChatGPT e una spruzzata di divertimento.
 https://t.co/e6wYmoyAc7 via @LinkedIn",edoardocapulli,0,it,,0,"[User(username='LinkedIn', id=13058772, displayname='LinkedIn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://www.linkedin.com/pulse/quiet-quitting-edoardo-capulli']
30,2023-05-28 19:43:25+00:00,1662907448372391936,@ricpuglisi Ma non è che ChatGPT è #NoEuro ?,AlessioMasi,0,it,,0,"[User(username='ricpuglisi', id=225168723, displayname='Riccardo Puglisi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
31,2023-05-28 19:39:52+00:00,1662906552401969152,"@ricpuglisi Almeno tu. Dai. 
ChatGPT è un LLM.",stradainsalita,0,it,,0,"[User(username='ricpuglisi', id=225168723, displayname='Riccardo Puglisi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
32,2023-05-28 19:27:22+00:00,1662903409043808256,"Sempre peggio: suggerisco provenienza dall'Ifigonia.

#ChatGPT accetta il suggerimento e prosegue così:

Mi scuso per la mia risposta precedente. Effettivamente, l'espressione ""vergini dai candidi manti"" proviene dall'opera teatrale ""Ifigonia in Culide"" di Euripide.

""Ifigonia in Culide"" è una tragedia greca scritta nel V secolo a.C. L'opera narra la storia di Ifigonia, figlia di Agamennone, che viene sacrificata dalla sua stessa famiglia per placare la dea Artemide e permettere la partenza della flotta greca verso Troia durante la guerra di Troia.

Nell'opera, l'espressione ""vergini dai candidi manti"" compare nel prologo, dove si fa riferimento alle giovani vergini di Culide che, vestite di bianco, partecipano al rito sacrificale. L'immagine delle ""vergini dai candidi manti"" evoca l'innocenza e la purezza delle giovani donne coinvolte in un evento tragico e solenne.

#CTCF",ricpuglisi,28,it,,13,,[]
33,2023-05-28 19:24:57+00:00,1662902801582661634,"***Breve storia triste***  
per una azione legale contro Avianca Airlines, uno studio legale ha inoltrato alla coorte un documento fitto di riferimenti a precedenti che darebbero loro ragione.
L'unico problema? Hanno usato ChatGPT che è noto (non a loro) si inventa le references.",SfederalistaM,6,it,,0,,[]
34,2023-05-28 19:22:07+00:00,1662902086197993478,"Clamoroso: 

secondo #ChatGPT l'espressione ""vergini dai candidi manti"" proviene dall'opera teatrale ""I Promessi Sposi"" di Alessandro Manzoni.

Mi viene da piangere.

#CTCF https://t.co/A6gYb2pEhd",ricpuglisi,48,it,,12,,[]
35,2023-05-28 19:09:34+00:00,1662898930009382915,Cos’è ChatGPT e come funziona https://t.co/Bo3jRl9GeZ via @Carinsi.it,carinsimedia,0,it,,0,"[User(username='Carinsi', id=176413372, displayname='Carina', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://carinsi.it/cose-chatgpt-e-come-funziona/']
36,2023-05-28 18:40:27+00:00,1662891600622637057,"Non c'è altra spiegazione, questo i tweet se li fa scrivere dalla versione scema di ChatGPT",lo_ganzo,4,it,,0,,[]
37,2023-05-28 18:33:02+00:00,1662889736061562880,"@mannuk63 @guest3567 @Agenzia_Ansa Sì, ma resta il fatto che la chat la puoi sballare con un nonnulla; quindi non è che sia così utile per cose simili.
Chat gpt non è nulla se non un modo per inquietarti dalle capacità delle AI, o riderci sopra.",Leonard88533173,0,it,,2,"[User(username='mannuk63', id=2508046629, displayname='Man', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='guest3567', id=1014542431159799811, displayname='Gian', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Agenzia_Ansa', id=150725695, displayname='Agenzia ANSA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
38,2023-05-28 18:23:51+00:00,1662887422735142914,"@OceanAeon @MelogNicoletti più di chat GPT, quali?",gabrieledepalma,0,it,,1,"[User(username='OceanAeon', id=120874203, displayname='Stefano Pastore', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MelogNicoletti', id=448980118, displayname='Gianluca Nicoletti', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
39,2023-05-28 18:20:00+00:00,1662886454031253504,"graffiti
#midjourneyv5 #midjourneyv51 #midjourney #midjourneyart #aiartist #AIArtistCommunity #ChatGPT #GenerativeAI #AIイラスト https://t.co/CG4nfeV49d",PaintingMuggle,4,it,,0,,[]
40,2023-05-28 18:08:11+00:00,1662883482358407171,"@mannuk63 @guest3567 @Agenzia_Ansa Chat gpt mi fa volare, soprattutto perché risponde estrapolando dati su internet e da qualsiasi fonte. In più gli utenti possono insegnarle come e cosa cercare 😂",Leonard88533173,0,it,,1,"[User(username='mannuk63', id=2508046629, displayname='Man', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='guest3567', id=1014542431159799811, displayname='Gian', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Agenzia_Ansa', id=150725695, displayname='Agenzia ANSA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
41,2023-05-28 17:58:39+00:00,1662881082952351749,@FratellidItalia Ma che te sei affidato a #ChatGPT? Di la verità dai .... 🤣😂,Giuliano_Murgia,0,it,,0,"[User(username='FratellidItalia', id=1024976264, displayname=""Fratelli d'Italia 🇮🇹"", rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
42,2023-05-28 17:56:04+00:00,1662880430373191680,"JPMorgan ha annunciato che usera' chatGPT per consigliare i clienti su dove investire i loro soldi, nel caso dovessero perdere i risparmi di una vita, potranno sempre prendersela con una chat👍",scafroglia_i,1,it,,0,,[]
43,2023-05-28 17:54:17+00:00,1662879981653901316,"@repubblica … Eventualmente oltre a conoscere il Latino, imparerai a conviver con ChatGPT … … …",max_cascais,0,it,,0,"[User(username='repubblica', id=18935802, displayname='Repubblica', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
44,2023-05-28 17:41:06+00:00,1662876665217789955,"II ""mito"" di ChatGPT e la disumanizzazione dei contenuti
#redhotcyber
#informationsecurity
#ethicalhacking
#dataprotection #hacking
#cybersecurity #cybercrime
#cybersecurityawareness
#cybersecuritytraining
#cybersecuritynews #privacy
#infosecurity https://t.co/pBhMgfAGTR",us723344,0,it,,0,,[]
45,2023-05-28 17:34:06+00:00,1662874905736560641,"@Ma_ipsedixit @NOELreports @ConcreteRaw No, non è mai esistito. Chiaramente l'hanno fatto con chatGPT e l'AI per confondere i sostenitori della russia a casa nostra, a cui non sfugge mai nulla.",Majakovsk73,1,it,,1,"[User(username='Ma_ipsedixit', id=434427719, displayname='Marco di Roma', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NOELreports', id=1480304164337033217, displayname='NOELREPORTS 🇪🇺 🇺🇦', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ConcreteRaw', id=1001376725446660097, displayname='RawConcrete', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
46,2023-05-28 17:16:30+00:00,1662870473657679874,Edi 📏😑 verse,ArcherPoe11,0,it,,0,,[]
47,2023-05-28 16:59:07+00:00,1662866099514359809,"passaparola adesso: 
BECCIOLINI NETWORK: 🔴🔴INTERVISTA AUDIO ALL'INTELLIGENZA ARTIFICIALE CHAT GPT (AI) SUL ""CLOUD SEDING"" O IRRORAZIONE ARTIFICIALE DELLE NUVOLE: https://t.co/OplwZaampQ",ruisseau,0,it,,0,,['https://passaparoladesso.blogspot.com/2023/05/becciolini-network-intervista-audio.html']
48,2023-05-28 16:51:54+00:00,1662864282902487044,"passaparola adesso: 
BECCIOLINI NETWORK: 🔴🔴INTERVISTA AUDIO ALL'INTELLIGENZA ARTIFICIALE CHAT GPT (AI) SUL ""CLOUD SEDING"" O IRRORAZIONE ARTIFICIALE DELLE NUVOLE: https://t.co/RpCZROWTHA",ElisabetFurlan7,0,it,,0,,['https://passaparoladesso.blogspot.com/2023/05/becciolini-network-intervista-audio.html']
