,Date Created,Tweet ID,Content,Username,Nr. Likes,Lang,Tweet Source,Replies,Mentions,outlinks
14,2023-05-19 19:42:34+00:00,1659645744771375128,Tweet imbarazzante provi a giustificarsi dicendo che è un'errore di ChatGPT 🤷‍♂️,ste_manca,0,it,,0,,[]
15,2023-05-19 19:40:01+00:00,1659645101176668160,ChatGPT: ora è disponibile l’app ufficiale per iOS https://t.co/gEUGgebGOH,html_it,0,it,,0,,['http://dlvr.it/SpJg07']
16,2023-05-19 18:59:24+00:00,1659634878151905280,"Ho chiesto a #ChatGPT quali sono i motivi dell' #alluvione e mi sembra dalle risposte che siamo sono agli inizi...

#ClimateCrisis #EmiliaRomagna 

La quantità eccessiva di pioggia in un periodo così breve è un evento meteorologico eccezionale che può accadere a causa di vari fattori come #cambiamenticlimatici , condizioni atmosferiche particolari, ecc.

Tuttavia, il motivo per cui queste forti piogge possono causare problemi significativi in una regione ha molto a che fare con la pianificazione urbana e l'uso del territorio.

Ecco alcuni fattori chiave:

1. **Impermeabilizzazione del suolo**: Nelle aree urbane, la gran parte del suolo è coperta da strade, edifici e altre strutture artificiali che sono impermeabili. Quando piove, l'acqua non può essere assorbita dal suolo come succederebbe in un'area naturale. Di conseguenza, scorre via, aumentando il rischio di inondazioni.

2. **Inadeguata gestione delle acque piovane**: Se i sistemi di drenaggio urbano non sono progettati per gestire eventi di pioggia eccezionali, l'acqua può accumularsi rapidamente in strade e altri luoghi pubblici.

3. **Costruzione in zone a rischio**: A volte, gli edifici sono costruiti in zone che sono naturalmente soggette a inondazioni o smottamenti. Questo può essere particolarmente problematico se le barriere naturali, come le foreste o le zone umide, che aiutano ad assorbire l'acqua piovana, vengono rimosse per fare spazio a nuove costruzioni.

4. **Cambiamenti nell'uso del suolo**: Quando le foreste o altri habitat naturali vengono rimossi per fare spazio a nuove costruzioni, la capacità del terreno di assorbire l'acqua piovana viene ridotta. Inoltre, le piante aiutano a stabilizzare il suolo, quindi la loro rimozione può aumentare il rischio di smottamenti.

5. **Manutenzione inadeguata**: Infine, i sistemi di drenaggio urbano richiedono manutenzione regolare per rimuovere detriti e altri materiali che possono ostruire i canali di scolo. Se la manutenzione non viene eseguita correttamente, i sistemi di drenaggio possono diventare meno efficaci nel gestire le piogge intense.

Per mitigare questi problemi, è importante che le città adottino strategie di pianificazione urbana sostenibile, come la creazione di spazi verdi, l'utilizzo di superfici permeabili e la costruzione di sistemi di gestione delle acque piovane adeguati.",AVarignana,0,it,,1,,[]
17,2023-05-19 18:53:57+00:00,1659633507650420772,"🚨 #Google alle prese con la concorrenza dell’intelligenza artificiale 

👇 #ChatGPT sbarca anche sugli altri smartphone, ma non si placano i dubbi. 

#news #19maggio https://t.co/UMJfnPbmFg",RedaFree_it,0,it,,0,,['https://www.free.it/2023/05/19/google-sotto-attacco-i-rischi-della-sfida-con-chatgpt-anche-sugli-smartphone/']
18,2023-05-19 18:47:25+00:00,1659631864405999629,"La comunicazione tramite chat è diventata una componente essenziale della nostra vita quotidiana. Tuttavia, la privacy dei dati e la conservazione delle conversazioni sono temi di crescente importanza. In questo contesto, OpenAI ha sviluppato ChatGPT,

https://t.co/NGgGfetPUd https://t.co/47tHy3pIYs",tecnoandroidit,0,it,,0,,['https://www.tecnoandroid.it/2023/05/19/scopri-il-trucco-segreto-per-proteggere-la-tua-privacy-1226222']
19,2023-05-19 18:46:36+00:00,1659631658906054657,"Secondo #ChatGPT i migliori giocatori della storia del #Milan .

Pensieri? https://t.co/TdgzWDpG4O",arseldk96,0,it,,1,,[]
20,2023-05-19 18:31:22+00:00,1659627824183951366,#ChatGPT: il fenomeno del momento di Intelligenza Artificiale e la diffusione di app e tool di IA https://t.co/9px0LJarK2 #IntelligenzaArtificiale #IA #AI #digitale #startup #socialmedia #app #tech #innovation #blog,GiovannaDiTroia,3,it,,0,,['https://giodit.com/2023/01/30/chatgpt-il-fenomeno-del-momento-di-intelligenza-artificiale-e-la-diffusione-di-app-e-tool-di-ia/']
21,2023-05-19 18:23:42+00:00,1659625893751291905,"ChatGpt, le scuole di New York cambiano idea sul divieto: ""È l'ora di abbracciarne le potenzialità con determinazione"" https://t.co/FcCBlGmozO",infoitestero,0,it,,0,,['https://www.informazione.it/a/4344D30F-7981-4B1B-B9F4-42011B182EB2/ChatGpt-le-scuole-di-New-York-cambiano-idea-sul-divieto-e-l-ora-di-abbracciarne-le-potenzialita-con-determinazione']
22,2023-05-19 18:21:38+00:00,1659625373515038727,HTNovo: Disponibile la cronologia delle conversazioni in #BingChat #ChatGPT #Microsoft  https://t.co/jO5gFJvvzr,HTNOVO,0,it,,0,,['https://www.htnovo.net/2023/05/cronologia-bing-chat.html?spref=tw']
23,2023-05-19 18:15:55+00:00,1659623935938314241,"Comunque #ChatGPT miglior collega mai avuto.
In 5 min mi ha generato il codice per una pagina che avrei impiegato ore a realizzare, soprattutto a quest'ora.
🤩
Serata libera.",_mediocretes,2,it,,1,,[]
24,2023-05-19 18:14:17+00:00,1659623524980408333,"A @pintofscienceIT, il 22 maggio si parlerà di #ChatGPT con la professoressa Gabriella Pasi (Dipartimento di Informatica, Sistemistica e Comunicazione) 🤖⬇️
https://t.co/3wGruTzMc5",unimib,7,it,,0,"[User(username='pintofscienceIT', id=3003392104, displayname='Pint of Science IT', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://bnews.unimib.it/blog/chatgpt-parliamone-al-pub-lintervento-di-gabriella-pasi-allevento-pint-of-science-italia/']
25,2023-05-19 18:12:48+00:00,1659623153478320132,"📱 #OpenAI lancia l'app ufficiale di #ChatGPT, per ora in USA e solo per iPhone

&gt;&gt;&gt; https://t.co/O0y4d5FDRI &lt;&lt;&lt;
In diretta dal canale #Telegram #GioDiT

#IntelligenzaArtificiale #IA #AI #digitale #socialmedia #app #tech #innovation #Apple https://t.co/pZBgZlL9A4",GiovannaDiTroia,21,it,,1,,['https://t.me/GioDiT/2318']
26,2023-05-19 17:54:09+00:00,1659618458294788097,"Questa restrizione sarebbe la conseguenza delle preoccupazioni per la condivisione di informazioni sensibili con l'azienda che gestisce ChatGPT...

 https://t.co/6SrwzjMRXU",luca0577,0,it,,0,,['https://ift.tt/oL5K3yz']
27,2023-05-19 17:52:26+00:00,1659618026197532672,"Economia digitale, le incognite di ChatGpt e l’intelligenza artificiale https://t.co/vyOHbSKlTz",bizcommunityit,0,it,,0,,['https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lmlsc29sZTI0b3JlLmNvbS9hcnQvZWNvbm9taWEtZGlnaXRhbGUtaW5jb2duaXRlLWNoYXRncHQtZS1sLWludGVsbGlnZW56YS1hcnRpZmljaWFsZS1BRWFueGFVRNIBLWh0dHBzOi8vYW1wMjQuaWxzb2xlMjRvcmUuY29tL3BhZ2luYS9BRWFueGFVRA?oc=5']
28,2023-05-19 17:45:48+00:00,1659616358156451843,"@franzrusso @YouTrend @pensierosolido @InTime_Blog @antoniopalmieri @ezekiel @jeperego @antpavolini @Miti_Vigliero Franz, come ti spieghi la campagna a favore di chatGPT che sta facendo Repubblica? Vogliono ridurre la forza lavoro o hanno comprato boh azioni?",swamilee,1,it,,1,"[User(username='franzrusso', id=19284516, displayname='Franz Russo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='YouTrend', id=33362880, displayname='YouTrend', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='pensierosolido', id=83940879, displayname='Fondazione Pensiero Solido', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InTime_Blog', id=2609108210, displayname='InTime Blog', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='antoniopalmieri', id=6827962, displayname='Antonio Palmieri', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ezekiel', id=695753, displayname='ezekiel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jeperego', id=2227711330, displayname='Jeanne Perego 🥨', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='antpavolini', id=3015121, displayname='antonio pavolini', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Miti_Vigliero', id=117701249, displayname='Mitì Vigliero', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
29,2023-05-19 17:43:13+00:00,1659615708307701761,"“Il problema non è Chatgpt ma è il capitalismo”. Emanuele Chiti, ‘filosofo della scena romana’",arcamasilum,1,it,,0,,[]
30,2023-05-19 17:29:01+00:00,1659612133921890304,"ChatGPT for business, il nostro Pietro Orciuolo ne parla per Fòrema https://t.co/lbJE3naJjL",checovenier,4,it,,1,,['https://lnkd.in/dX2Q4wGa']
31,2023-05-19 17:25:26+00:00,1659611230263296007,"La legge di Moore è incompatibile con l’AI.

🤯🤯🤯
#ChatGPT #Ai #ArtificialIntelligence #IntelligenzaArtificiale",GianLink,1,it,,0,,[]
32,2023-05-19 17:23:06+00:00,1659610645526982661,"📣 Nuovo Podcast! ""Puntata 98 del 19 maggio 2023 - Roba da SEO il podcast sulla SEO e il Pay Per Click a cura di Fabrizio Gabrielli di Pistakkio Marketing"" su @Spreaker #bard #chatgpt #google #openai #pistakkio https://t.co/2opSzRF7Ou",pistakkiomktg,0,it,,0,"[User(username='spreaker', id=53469538, displayname='Spreaker', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://www.spreaker.com/user/pistakkio/puntata-98-del-19-maggio-2023-roba-da-se']
33,2023-05-19 17:22:18+00:00,1659610443617386509,"""Molti pensano che usando strumenti come ChatGpt a scuola noi studenti imbrogliamo. Ma come si può definire un imbroglio uno strumento che ci ritroveremo a dover usare in futuro, sul posto di lavoro, nella nostra vita?""

https://t.co/VuIuoMFkH6 via @repubblica",balex67,0,it,,0,"[User(username='repubblica', id=18935802, displayname='Repubblica', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://www.repubblica.it/tecnologia/2023/05/19/news/chatgpt_a_scuola-400828799/?ref=RHLF-BG-P7-S1-T1&__vfz=medium%3Dsharebar']
34,2023-05-19 17:18:43+00:00,1659609539891675146,@matteosalvinimi Manco chat GPT ti può salvare,Lucamatta4,5,it,,1,"[User(username='matteosalvinimi', id=270839361, displayname='Matteo Salvini', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
35,2023-05-19 16:48:37+00:00,1659601967079907328,ChatGPT diventa app: occhio a quelle fake https://t.co/dzRxZa5Tzj,qui_finanza,1,it,,0,,['https://quifinanza.it/innovazione/video/chatgpt-diventa-app-ios-android-attenzione-fake/711356/']
36,2023-05-19 16:48:28+00:00,1659601928525955076,.@lellamazzoli “A #fgcult23 parleremo anche di ChatGPT con @barbaracarfagna. Saranno presenti anche studiosi accademici e persone che operano nel settore dell’intelligenza artificiale”. #SalTo23 https://t.co/1F2WTgXXop,fgcult,3,it,,0,"[User(username='lellamazzoli', id=104203545, displayname='lellamazzoli', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='barbaracarfagna', id=90845433, displayname='barbara carfagna', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
37,2023-05-19 16:44:57+00:00,1659601043368431616,"Un ricercatore prende parola durante una conferenza su intelligenza artificiale. 

In un passaggio dice: “Cos’è l’Ai in qualche modo lo sapete tutti perché tutti avete più o meno usato ChatGpt”. 

Percepisco la potenza della scelta fatta da OpenAI lo scorso dicembre",arcamasilum,2,it,,0,,[]
38,2023-05-19 16:40:00+00:00,1659599797689675777,"#ChatGPT, la celebre piattaforma sviluppata da OpenAI, è ora disponibile sull’App Store di @Apple  https://t.co/he8b35Zhuz",Key4biz,0,it,,0,"[User(username='Apple', id=380749300, displayname='Apple', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://www.key4biz.it/usa-chatgpt-disponibile-sullapp-store-negli-stati-uniti-parte-la-guerra-a-google/446819/']
39,2023-05-19 16:35:06+00:00,1659598564186529792,"L’impatto di ChatGPT sul lavoro del copywriter e di chi, più in generale, scrive testi https://t.co/dnMhCpiNif",_digibrain,0,it,,0,,['https://ift.tt/N41795p']
40,2023-05-19 16:33:35+00:00,1659598183947812886,"Chat GPT app, finalmente arriva su iPhone e iPad 
#TuSeiFuturo #ChatGPT #IntelligenzaArtificiale  https://t.co/Nq8fYvXxKA",FastwebPlus,1,it,,0,,['https://gofw.it/chatgpt_app']
41,2023-05-19 16:33:27+00:00,1659598151899070464,"La popolare piattaforma Chat GPT, che ha conquistato il cuore degli utenti con il suo chatbot avanzato e le sue conversazioni intelligenti, si è evoluta diventando un’applicazione per smartphone. Ma sono anche in agguato nuove truffe. #App #economia

https://t.co/PFrTq7WjhF https://t.co/wharM9Yvrp",lacittanews,0,it,,0,,['https://lacittanews.it/chat-gpt-diventa-anche-app-ma-attenzione-alle-truffe/']
42,2023-05-19 16:33:17+00:00,1659598108387360768,ma secondo me il copione della mia vita è stato scritto con chat gpt https://t.co/hOd86dgAvV,troiaafragolese,0,it,,0,,[]
43,2023-05-19 16:28:36+00:00,1659596929251045376,Un'altra lettera di #ChatGPT,Christianzu76,0,it,,0,,[]
44,2023-05-19 16:27:02+00:00,1659596535955611654,ChatGPT ora disponibile su iPhone: ecco come https://t.co/iA5x0gv4EH,webmasterpoint,0,it,,0,,['https://www.webmasterpoint.org/news/internet/chatgpt-ora-disponibile-su-iphone-ecco-come/?utm_source=dlvr.it&utm_medium=twitter']
45,2023-05-19 16:21:57+00:00,1659595254809477120,"AI Powered ChaiGPT 🤣🤣🤣
AI = Adrak (Ginger) &amp; Ilaichi (Cardamom)

Chai = Tea  

#ChatGPT https://t.co/mbSOL7SEVy",Sem_content,2,it,,0,,[]
46,2023-05-19 16:18:36+00:00,1659594414770077699,"@dottorbarbieri Staranno chiedendo a chatGPT 
""come si vince una guerra contro la Russia?""",Luca80305056,15,it,,0,"[User(username='dottorbarbieri', id=445201884, displayname='drb', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
47,2023-05-19 16:17:53+00:00,1659594233441820674,"“Scusate, su ChatGpt ci siamo sbagliati”. La marcia indietro delle scuole di NY è una lezione per tutti - la Repubblica https://t.co/TlB2urLScM",DavideDana,0,it,,0,,['https://www.repubblica.it/tecnologia/2023/05/19/news/chatgpt_a_scuola-400828799/']
48,2023-05-19 16:15:00+00:00,1659593506820853760,"Sam #Altman, padre di #ChatGPT, parla al Senato Usa ed espone tutti i rischi delle tecnologie di #IA. Incognite sulle regole di addestramento.
https://t.co/J4l6hK0rAr",thewatcherpost,3,it,,0,,['https://www.thewatcherpost.it/innovazione/il-ceo-di-chatgpt-propone-unagenzia-per-la-sicurezza-delle-ia/']
49,2023-05-19 16:14:06+00:00,1659593280655327235,"cosa facciate e qualunque sia il vostro settore, sarete migliaia di volte avanti nei prossimi anni rispetto a tutti gli altri. 

#intelligenzaartificiale #chatgpt #OpenAI",giomaddaloni,0,it,,0,,[]
50,2023-05-19 16:13:00+00:00,1659593003445395457,"#Marketing Must Read: L'impatto di ChatGPT sul lavoro del copywriter e di chi, più in generale, scrive testi https://t.co/aKGmXvxcTl https://t.co/r0H6eHz5Qo",Pier_Barbaro,0,it,,0,,['https://ift.tt/hq8zCfM']
51,2023-05-19 16:01:09+00:00,1659590021001666562,🤖#ChatGPT può portare alla perdita di #postidilavoro? Il campanello d’allarme lanciato da uno #studio congiunto condotto da 3 #università americane ha individuato le professioni a rischio. Scopri di più ➡️ https://t.co/sZ5YJ2HYbm https://t.co/xG30OQTR7T,spremute,1,it,,0,,['http://ow.ly/hkMr50Os45Q']
52,2023-05-19 16:00:24+00:00,1659589833738551296,"Se sei un dipendente Apple non puoi utilizzare il chatbot AI o simili 👀🍏 #ChatGPT
https://t.co/m9vzBwrVj0",hwupgrade,0,it,,0,,['https://www.hwupgrade.it/news/apple/apple-vieta-ai-suoi-dipendenti-di-usare-chatgpt-ecco-perche_116913.html']
53,2023-05-19 15:59:16+00:00,1659589548102365184,"“Scusate, su ChatGpt ci siamo sbagliati”. La marcia indietro delle scuole di NY è una lezione per tutti https://t.co/0liyoH1qzn via @repubblica",GiGhi50,0,it,,0,"[User(username='repubblica', id=18935802, displayname='Repubblica', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://www.repubblica.it/tecnologia/2023/05/19/news/chatgpt_a_scuola-400828799/?ref=RHLF-BG-P6-S1-T1&__vfz=medium%3Dsharebar']
54,2023-05-19 15:57:30+00:00,1659589102512078849,Apple vieta l'uso di ChatGPT ai dipendenti per timore di data leak  https://t.co/jvNPXQ4t50,IriparoNovara,0,it,,0,,['https://iriparonovara.altervista.org/apple-vieta-luso-di-chatgpt-ai-dipendenti-per-timore-di-data-leak/']
55,2023-05-19 15:52:44+00:00,1659587904492978177,"Chat GPT via app? Lo vedremo a breve, disponibile su iPhone e Android.
Una nuova grande rivoluzione per le attività di tutti i giorni.
Capito, Google? #Bard, puoi sentirmi? 

#ChatGPT #IntelligenzaArtificiale https://t.co/iFE6jSEWug",Sigla,0,it,,0,,['https://lnkd.in/daFNHXGV']
56,2023-05-19 15:51:57+00:00,1659587704378601473,".@lellamazzoli: “L’11ª edizione del Festival del giornalismo culturale sarà dedicata alla Lettura, un tema caro a questo Salone, ma anche alla scrittura e alle nuove tecnologie come l’intelligenza artificiale di ChatGPT.” #fgcult23 #SalTo23 @RegioneMarcheIT https://t.co/q51mkSs3Y9",fgcult,3,it,,0,"[User(username='lellamazzoli', id=104203545, displayname='lellamazzoli', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RegioneMarcheIT', id=1095090072, displayname='Regione Marche', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[]
57,2023-05-19 15:49:15+00:00,1659587025693995009,"ATTENZIONE: Altman CEO di OpenAI (ChatGPT) ha fondato una nuova valuta digitale globale.
https://t.co/U0TCM3BOA4",F_Carrino,3,it,,0,,['https://www.youtube.com/watch?v=CmBjZJtZI_k']
